greets,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
remembers,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
commented,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
remember,-8.785437569975544,-9.100190628475195,-8.301108004469473,-9.365205082537098
period,-8.785437569975544,-9.79333780903514,-9.399720293137584,-8.672057901977153
laundry,-9.190902678083708,-9.100190628475195,-10.09286747369753,-8.959739974428933
seveal,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
foodmarkets,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
disappointed,-8.785437569975544,-8.40704344791525,-6.566506949081368,-6.297152147403481
brainer,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
november,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
accommodations,-8.785437569975544,-6.960124464978924,-8.994255185029418,-7.225138919040828
adjoining,-9.190902678083708,-9.79333780903514,-10.09286747369753,-9.365205082537098
plate,-8.497755497523762,-9.79333780903514,-8.706573112577638,-10.058352263097044
cookies,-8.497755497523762,-9.79333780903514,-10.09286747369753,-10.058352263097044
treats,-9.190902678083708,-8.694725520367031,-9.399720293137584,-10.058352263097044
central,-8.497755497523762,-9.100190628475195,-8.994255185029418,-8.959739974428933
trolleyed,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
cabbed,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
mornings,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
runny,-9.190902678083708,-9.79333780903514,-10.09286747369753,-9.365205082537098
happily,-9.190902678083708,-9.100190628475195,-8.994255185029418,-9.365205082537098
batch,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
omelet,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
eleven,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
olds,-8.497755497523762,-9.79333780903514,-10.09286747369753,-10.058352263097044
adult,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
celebrated,-8.785437569975544,-9.79333780903514,-10.09286747369753,-10.058352263097044
gizillion,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
cruise,-8.497755497523762,-9.79333780903514,-10.09286747369753,-10.058352263097044
odyssey,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
wearing,-9.190902678083708,-9.79333780903514,-9.399720293137584,-9.365205082537098
heels,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
blisters,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
burger,-9.190902678083708,-8.40704344791525,-8.706573112577638,-9.365205082537098
smelled,-8.785437569975544,-8.694725520367031,-7.790282380703483,-6.394790616967397
bubba,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
gumps,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
germaphobe,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
sanity,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
doors,-8.785437569975544,-8.001578339807086,-7.527918116235992,-8.266592793868988
leads,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
riverwalk,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
fountain,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
sightseeing,-8.092290389415599,-8.694725520367031,-8.706573112577638,-8.959739974428933
situated,-8.785437569975544,-8.694725520367031,-10.09286747369753,-9.365205082537098
address,-8.785437569975544,-9.79333780903514,-8.994255185029418,-9.365205082537098
supper,-9.190902678083708,-9.79333780903514,-10.09286747369753,-9.365205082537098
instance,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
plates,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
september,-8.785437569975544,-8.40704344791525,-8.706573112577638,-9.365205082537098
convention,-8.274611946209552,-9.79333780903514,-7.790282380703483,-7.660456990298673
michican,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
kitchenette,-8.785437569975544,-9.79333780903514,-10.09286747369753,-10.058352263097044
bountiful,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
muffins,-8.785437569975544,-9.79333780903514,-8.994255185029418,-8.959739974428933
waffles,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
sausage,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
hash,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
browns,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
danishes,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
omelets,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
burritos,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
freshly,-8.785437569975544,-9.79333780903514,-10.09286747369753,-10.058352263097044
artifical,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
mexican,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
bring,-8.785437569975544,-7.39544253623677,-7.694972200899159,-7.861127685760824
millinum,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
ireland,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
mislaid,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
accommodation,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
earlier,-9.190902678083708,-9.79333780903514,-8.483429561263428,-7.978910721417208
mistake,-9.190902678083708,-9.79333780903514,-7.527918116235992,-7.350302061994833
unprompted,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
catered,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
oversized,-9.190902678083708,-9.79333780903514,-9.399720293137584,-9.365205082537098
partial,-8.785437569975544,-9.79333780903514,-9.399720293137584,-9.365205082537098
sides,-8.785437569975544,-9.79333780903514,-8.706573112577638,-10.058352263097044
loaded,-9.190902678083708,-9.100190628475195,-10.09286747369753,-10.058352263097044
cart,-8.785437569975544,-9.79333780903514,-9.399720293137584,-9.365205082537098
prime,-8.785437569975544,-9.100190628475195,-10.09286747369753,-9.365205082537098
dble,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
usa,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
palatial,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
def,-9.190902678083708,-9.100190628475195,-10.09286747369753,-10.058352263097044
favourite,-8.785437569975544,-9.79333780903514,-10.09286747369753,-10.058352263097044
play,-8.785437569975544,-9.100190628475195,-9.399720293137584,-9.365205082537098
wicked,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
financial,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
sirens,-9.190902678083708,-9.79333780903514,-8.706573112577638,-9.365205082537098
watched,-8.785437569975544,-9.100190628475195,-8.706573112577638,-10.058352263097044
fireworks,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
overlooking,-8.497755497523762,-9.100190628475195,-9.399720293137584,-9.365205082537098
properties,-9.190902678083708,-8.694725520367031,-8.994255185029418,-8.959739974428933
chi,-9.190902678083708,-8.694725520367031,-8.994255185029418,-10.058352263097044
unloading,-9.190902678083708,-9.79333780903514,-10.09286747369753,-9.365205082537098
nick,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
la,-8.785437569975544,-9.79333780903514,-9.399720293137584,-10.058352263097044
ny,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
loves,-8.785437569975544,-9.79333780903514,-9.399720293137584,-8.959739974428933
roberta,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
pinch,-9.190902678083708,-9.79333780903514,-10.09286747369753,-9.365205082537098
mgr,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
frequent,-8.274611946209552,-8.18389989660104,-8.483429561263428,-9.365205082537098
considered,-8.497755497523762,-9.79333780903514,-10.09286747369753,-8.448914350662942
miracle,-9.190902678083708,-9.100190628475195,-9.399720293137584,-9.365205082537098
availability,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
lakeview,-9.190902678083708,-9.79333780903514,-10.09286747369753,-9.365205082537098
drivers,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
frindly,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
lakeshore,-9.190902678083708,-9.100190628475195,-10.09286747369753,-9.365205082537098
walkable,-8.785437569975544,-9.79333780903514,-10.09286747369753,-10.058352263097044
base,-8.497755497523762,-8.694725520367031,-8.994255185029418,-8.959739974428933
chair,-8.497755497523762,-8.40704344791525,-7.45381014408227,-8.959739974428933
definitley,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
worried,-8.785437569975544,-8.40704344791525,-10.09286747369753,-8.959739974428933
santa,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
barbara,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
motel,-8.785437569975544,-9.79333780903514,-8.483429561263428,-7.285763540857262
bubble,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
skyline,-9.190902678083708,-7.713896267355304,-10.09286747369753,-8.672057901977153
finger,-9.190902678083708,-9.100190628475195,-10.09286747369753,-9.365205082537098
palm,-8.785437569975544,-8.694725520367031,-9.399720293137584,-8.959739974428933
closes,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
luckier,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
scared,-9.190902678083708,-9.79333780903514,-10.09286747369753,-8.959739974428933
mine,-9.190902678083708,-8.40704344791525,-10.09286747369753,-8.11244211404173
fleabag,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
sort,-9.190902678083708,-9.79333780903514,-8.301108004469473,-7.493402905635507
mechanical,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
sneak,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
vent,-9.190902678083708,-9.79333780903514,-8.706573112577638,-8.959739974428933
fortunately,-9.190902678083708,-9.100190628475195,-9.399720293137584,-9.365205082537098
weird,-9.190902678083708,-9.79333780903514,-8.706573112577638,-9.365205082537098
palace,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
mail,-9.190902678083708,-9.79333780903514,-8.483429561263428,-10.058352263097044
les,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
tickets,-9.190902678083708,-9.79333780903514,-8.706573112577638,-10.058352263097044
rudely,-9.190902678083708,-9.79333780903514,-8.994255185029418,-8.672057901977153
butted,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
registering,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
registry,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
complete,-8.497755497523762,-7.847427659979827,-7.895642896361309,-8.11244211404173
jacuzzi,-9.190902678083708,-8.694725520367031,-9.399720293137584,-10.058352263097044
comfortably,-8.497755497523762,-9.79333780903514,-9.399720293137584,-9.365205082537098
nieces,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
luggage,-8.785437569975544,-9.79333780903514,-7.694972200899159,-7.225138919040828
register,-8.785437569975544,-9.79333780903514,-8.994255185029418,-10.058352263097044
women,-8.497755497523762,-9.79333780903514,-8.994255185029418,-8.672057901977153
quilts,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
conrad,-7.050836514587437,-6.960124464978924,-7.001825020339213,-6.394790616967397
junior,-8.785437569975544,-9.100190628475195,-10.09286747369753,-10.058352263097044
odd,-9.190902678083708,-9.79333780903514,-9.399720293137584,-8.959739974428933
numbered,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
hd,-8.785437569975544,-9.100190628475195,-10.09286747369753,-10.058352263097044
panel,-9.190902678083708,-9.100190628475195,-10.09286747369753,-10.058352263097044
bose,-8.497755497523762,-9.100190628475195,-10.09286747369753,-10.058352263097044
speaker,-9.190902678083708,-9.79333780903514,-9.399720293137584,-10.058352263097044
lineds,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
robes,-8.785437569975544,-8.694725520367031,-10.09286747369753,-10.058352263097044
slippers,-8.785437569975544,-9.79333780903514,-8.994255185029418,-8.448914350662942
machines,-8.497755497523762,-9.79333780903514,-8.301108004469473,-8.672057901977153
starbucks,-8.497755497523762,-8.40704344791525,-9.399720293137584,-7.978910721417208
espresso,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
nordstrom,-8.497755497523762,-9.79333780903514,-10.09286747369753,-10.058352263097044
ground,-9.190902678083708,-9.79333780903514,-8.706573112577638,-8.959739974428933
miles,-8.785437569975544,-9.79333780903514,-9.399720293137584,-10.058352263097044
pacage,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
dozen,-8.785437569975544,-9.79333780903514,-9.399720293137584,-8.959739974428933
beverages,-8.274611946209552,-9.100190628475195,-10.09286747369753,-10.058352263097044
intruded,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
omni,-6.665174033775452,-6.1824198963909165,-7.097135200143538,-7.01382982537362
select,-9.190902678083708,-9.79333780903514,-8.994255185029418,-8.672057901977153
membership,-8.785437569975544,-9.79333780903514,-10.09286747369753,-10.058352263097044
layout,-9.190902678083708,-8.694725520367031,-9.399720293137584,-9.365205082537098
peculiar,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
pros,-8.785437569975544,-9.79333780903514,-8.483429561263428,-10.058352263097044
cons,-8.785437569975544,-9.79333780903514,-8.706573112577638,-10.058352263097044
airy,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
amenties,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
machine,-8.785437569975544,-9.79333780903514,-8.483429561263428,-8.672057901977153
smoothly,-9.190902678083708,-9.79333780903514,-10.09286747369753,-9.365205082537098
changed,-9.190902678083708,-9.79333780903514,-7.895642896361309,-7.573445613309043
newspapers,-9.190902678083708,-9.79333780903514,-10.09286747369753,-10.058352263097044
woken,-9.190902678083708,-9.79333780903514,-9.399720293137584,-9.365205082537098
tribune,-8.497755497523762,-9.79333780903514,-10.09286747369753,-10.058352263097044
